image_path,breed,breed_id,split,image_width,image_height,bbox_x,bbox_y,bbox_width,bbox_height,source_dataset
Images/n02110185-Siberian_husky/n02110185_7117.jpg,Siberian Husky,n02110185-Siberian_husky,train,263,280,6,6,251,269,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_7210.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,333,243,96,117,159,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_7413.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,332,177,75,126,245,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_7564.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,375,98,154,155,220,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_7936.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,333,101,16,311,303,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_8005.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,375,216,42,172,215,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_8154.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,307,2,33,470,272,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_8162.jpg,Siberian Husky,n02110185-Siberian_husky,test,448,500,73,58,373,440,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_8216.jpg,Siberian Husky,n02110185-Siberian_husky,train,434,500,22,17,396,481,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_8327.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,375,153,42,209,242,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_8600.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,333,123,26,376,306,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_8708.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,375,214,103,285,256,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_8749.jpg,Siberian Husky,n02110185-Siberian_husky,test,240,360,42,22,145,233,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_8860.jpg,Siberian Husky,n02110185-Siberian_husky,test,640,627,59,48,546,577,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_9001.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,333,224,52,170,226,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_9086.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,333,154,1,343,330,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_9177.jpg,Siberian Husky,n02110185-Siberian_husky,test,319,500,47,188,164,225,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_9194.jpg,Siberian Husky,n02110185-Siberian_husky,train,360,294,12,0,347,293,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_9429.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,375,8,16,491,294,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_9712.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,376,164,122,237,211,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_9833.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,333,115,203,45,120,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_9855.jpg,Siberian Husky,n02110185-Siberian_husky,test,360,331,6,67,315,246,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_9975.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,375,159,60,158,200,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_13187.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,375,201,81,112,185,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_7762.jpg,Siberian Husky,n02110185-Siberian_husky,train,387,500,200,0,184,253,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_353.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,375,110,83,228,204,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_14479.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,375,111,37,386,337,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_4522.jpg,Siberian Husky,n02110185-Siberian_husky,train,332,500,1,47,294,333,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_13704.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,333,165,0,144,226,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_712.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,375,183,35,274,339,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_14283.jpg,Siberian Husky,n02110185-Siberian_husky,train,334,500,22,61,241,426,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_1614.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,333,145,22,241,310,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_4186.jpg,Siberian Husky,n02110185-Siberian_husky,test,333,500,25,20,305,478,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_1511.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,375,144,1,291,354,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_7980.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,375,80,50,364,187,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_725.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,375,83,20,287,349,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_12678.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,357,127,132,203,151,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_13821.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,344,78,58,405,273,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_2368.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,375,32,0,409,374,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_12120.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,334,111,0,117,207,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_1446.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,333,27,53,264,250,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_815.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,375,2,66,228,307,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_10116.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,333,43,73,456,179,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_5973.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,375,126,70,176,210,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_4906.jpg,Siberian Husky,n02110185-Siberian_husky,train,350,349,10,7,295,339,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_10844.jpg,Siberian Husky,n02110185-Siberian_husky,test,450,348,39,41,354,280,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_13434.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,333,89,30,357,286,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_11783.jpg,Siberian Husky,n02110185-Siberian_husky,train,376,500,1,0,316,458,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_7329.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,375,37,70,448,141,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_6850.jpg,Siberian Husky,n02110185-Siberian_husky,train,409,314,7,13,388,292,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_11773.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,342,255,127,233,154,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_7379.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,375,78,99,202,275,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_5716.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,375,50,59,355,303,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_1497.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,314,182,57,163,116,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_388.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,375,3,57,495,272,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_5624.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,375,26,128,309,109,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_2736.jpg,Siberian Husky,n02110185-Siberian_husky,train,259,500,7,2,228,496,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_56.jpg,Siberian Husky,n02110185-Siberian_husky,test,334,500,110,103,142,295,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_1289.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,375,125,17,215,357,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_13423.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,332,113,57,371,199,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_11580.jpg,Siberian Husky,n02110185-Siberian_husky,test,400,500,2,36,305,462,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_12441.jpg,Siberian Husky,n02110185-Siberian_husky,train,299,500,63,1,209,344,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_698.jpg,Siberian Husky,n02110185-Siberian_husky,test,349,495,28,6,290,476,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_1178.jpg,Siberian Husky,n02110185-Siberian_husky,test,462,392,196,36,248,355,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_10175.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,333,28,113,397,154,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_6411.jpg,Siberian Husky,n02110185-Siberian_husky,train,413,500,71,103,169,315,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_4030.jpg,Siberian Husky,n02110185-Siberian_husky,train,444,500,36,12,354,486,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_10273.jpg,Siberian Husky,n02110185-Siberian_husky,train,800,894,183,100,399,624,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_13282.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,216,12,18,477,189,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_12656.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,333,103,64,189,173,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_15063.jpg,Siberian Husky,n02110185-Siberian_husky,test,360,173,11,12,336,156,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_8360.jpg,Siberian Husky,n02110185-Siberian_husky,train,460,345,42,53,177,272,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_1552.jpg,Siberian Husky,n02110185-Siberian_husky,test,333,500,118,73,94,274,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_7594.jpg,Siberian Husky,n02110185-Siberian_husky,test,375,500,158,130,215,303,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_1534.jpg,Siberian Husky,n02110185-Siberian_husky,test,460,500,227,225,196,272,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_2820.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,375,55,101,282,273,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_7879.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,338,177,134,129,168,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_1338.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,375,98,35,352,339,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_5159.jpg,Siberian Husky,n02110185-Siberian_husky,train,375,500,0,45,356,411,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_58.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,333,69,79,278,220,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_1469.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,375,38,8,277,354,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_12498.jpg,Siberian Husky,n02110185-Siberian_husky,test,351,360,75,0,275,359,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_13158.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,334,38,112,389,221,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_13794.jpg,Siberian Husky,n02110185-Siberian_husky,test,400,283,24,21,348,252,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_7246.jpg,Siberian Husky,n02110185-Siberian_husky,train,375,500,1,43,310,455,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_8397.jpg,Siberian Husky,n02110185-Siberian_husky,test,333,500,95,12,227,478,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_1598.jpg,Siberian Husky,n02110185-Siberian_husky,test,375,500,136,32,196,466,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_12478.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,333,152,74,347,258,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_519.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,375,199,3,295,370,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_13197.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,414,194,142,153,219,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_11138.jpg,Siberian Husky,n02110185-Siberian_husky,train,480,360,30,70,268,169,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_5871.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,375,57,5,384,317,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_3039.jpg,Siberian Husky,n02110185-Siberian_husky,train,375,500,107,262,51,168,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_10849.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,333,0,51,125,258,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_11445.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,375,164,45,236,279,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_6746.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,332,62,64,394,251,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_14523.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,376,0,42,339,333,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_10171.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,333,0,94,340,172,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_1164.jpg,Siberian Husky,n02110185-Siberian_husky,train,377,500,1,1,335,490,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_3291.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,346,63,29,259,316,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_14289.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,375,2,35,318,339,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_3540.jpg,Siberian Husky,n02110185-Siberian_husky,test,288,352,64,39,188,312,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_7888.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,375,1,0,431,373,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_6775.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,375,179,70,123,229,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_11131.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,271,16,42,473,188,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_14594.jpg,Siberian Husky,n02110185-Siberian_husky,train,449,231,5,7,439,183,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_1130.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,333,413,35,86,223,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_1748.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,375,90,0,237,374,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_8564.jpg,Siberian Husky,n02110185-Siberian_husky,test,430,500,65,70,218,377,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_8748.jpg,Siberian Husky,n02110185-Siberian_husky,train,378,500,42,146,300,237,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_8923.jpg,Siberian Husky,n02110185-Siberian_husky,test,375,500,53,1,320,477,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_8966.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,333,232,109,124,157,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_931.jpg,Siberian Husky,n02110185-Siberian_husky,test,360,245,172,36,186,207,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_9334.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,375,137,69,362,305,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_9396.jpg,Siberian Husky,n02110185-Siberian_husky,test,500,375,145,94,206,220,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_9461.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,375,28,86,437,274,Stanford Dogs
Images/n02110185-Siberian_husky/n02110185_9846.jpg,Siberian Husky,n02110185-Siberian_husky,train,500,375,176,81,85,161,Stanford Dogs
Images/n02110958-pug/n02110958_10.jpg,Pug,n02110958-pug,test,600,450,1,65,402,383,Stanford Dogs
Images/n02110958-pug/n02110958_10186.jpg,Pug,n02110958-pug,test,500,400,85,51,413,153,Stanford Dogs
Images/n02110958-pug/n02110958_10193.jpg,Pug,n02110958-pug,train,374,500,0,7,372,491,Stanford Dogs
Images/n02110958-pug/n02110958_1108.jpg,Pug,n02110958-pug,train,500,335,41,20,395,295,Stanford Dogs
Images/n02110958-pug/n02110958_11194.jpg,Pug,n02110958-pug,train,500,333,150,59,348,273,Stanford Dogs
Images/n02110958-pug/n02110958_11239.jpg,Pug,n02110958-pug,train,500,375,50,124,162,190,Stanford Dogs
Images/n02110958-pug/n02110958_11256.jpg,Pug,n02110958-pug,train,312,416,6,0,248,323,Stanford Dogs
Images/n02110958-pug/n02110958_11288.jpg,Pug,n02110958-pug,test,333,500,1,128,330,370,Stanford Dogs
Images/n02110958-pug/n02110958_11675.jpg,Pug,n02110958-pug,train,500,437,112,10,335,245,Stanford Dogs
Images/n02110958-pug/n02110958_11958.jpg,Pug,n02110958-pug,train,500,399,0,0,478,366,Stanford Dogs
Images/n02110958-pug/n02110958_12120.jpg,Pug,n02110958-pug,train,500,375,1,0,389,374,Stanford Dogs
Images/n02110958-pug/n02110958_12128.jpg,Pug,n02110958-pug,test,500,375,303,132,193,216,Stanford Dogs
Images/n02110958-pug/n02110958_12130.jpg,Pug,n02110958-pug,train,500,375,128,75,342,299,Stanford Dogs
Images/n02110958-pug/n02110958_12224.jpg,Pug,n02110958-pug,train,500,375,172,36,167,325,Stanford Dogs
Images/n02110958-pug/n02110958_12260.jpg,Pug,n02110958-pug,test,500,375,79,18,388,355,Stanford Dogs
Images/n02110958-pug/n02110958_12447.jpg,Pug,n02110958-pug,test,500,375,91,1,322,318,Stanford Dogs
Images/n02110958-pug/n02110958_12589.jpg,Pug,n02110958-pug,test,400,300,85,51,159,247,Stanford Dogs
Images/n02110958-pug/n02110958_12808.jpg,Pug,n02110958-pug,test,500,399,40,42,375,275,Stanford Dogs
Images/n02110958-pug/n02110958_12819.jpg,Pug,n02110958-pug,test,500,333,142,30,311,302,Stanford Dogs
Images/n02110958-pug/n02110958_13002.jpg,Pug,n02110958-pug,train,500,334,86,63,174,249,Stanford Dogs
Images/n02110958-pug/n02110958_13023.jpg,Pug,n02110958-pug,train,500,375,27,93,231,236,Stanford Dogs
Images/n02110958-pug/n02110958_13042.jpg,Pug,n02110958-pug,train,500,358,240,105,213,156,Stanford Dogs
Images/n02110958-pug/n02110958_13051.jpg,Pug,n02110958-pug,test,411,500,65,16,343,447,Stanford Dogs
Images/n02110958-pug/n02110958_13340.jpg,Pug,n02110958-pug,test,500,375,283,97,216,277,Stanford Dogs
Images/n02110958-pug/n02110958_13342.jpg,Pug,n02110958-pug,test,400,300,124,45,254,248,Stanford Dogs
Images/n02110958-pug/n02110958_13364.jpg,Pug,n02110958-pug,train,500,375,135,43,189,271,Stanford Dogs
Images/n02110958-pug/n02110958_13391.jpg,Pug,n02110958-pug,train,500,500,136,11,295,485,Stanford Dogs
Images/n02110958-pug/n02110958_13455.jpg,Pug,n02110958-pug,train,500,333,0,35,446,297,Stanford Dogs
Images/n02110958-pug/n02110958_13506.jpg,Pug,n02110958-pug,train,500,375,217,125,213,248,Stanford Dogs
Images/n02110958-pug/n02110958_13560.jpg,Pug,n02110958-pug,test,435,500,66,175,179,281,Stanford Dogs
Images/n02110958-pug/n02110958_13794.jpg,Pug,n02110958-pug,test,333,500,1,65,330,390,Stanford Dogs
Images/n02110958-pug/n02110958_13930.jpg,Pug,n02110958-pug,train,500,390,2,93,276,288,Stanford Dogs
Images/n02110958-pug/n02110958_13993.jpg,Pug,n02110958-pug,test,500,332,1,2,357,329,Stanford Dogs
Images/n02110958-pug/n02110958_13995.jpg,Pug,n02110958-pug,test,332,500,27,96,303,402,Stanford Dogs
Images/n02110958-pug/n02110958_14017.jpg,Pug,n02110958-pug,test,405,500,58,88,247,397,Stanford Dogs
Images/n02110958-pug/n02110958_14111.jpg,Pug,n02110958-pug,test,346,500,51,65,258,398,Stanford Dogs
Images/n02110958-pug/n02110958_14142.jpg,Pug,n02110958-pug,train,500,500,22,37,449,446,Stanford Dogs
Images/n02110958-pug/n02110958_14154.jpg,Pug,n02110958-pug,test,500,483,9,21,489,460,Stanford Dogs
Images/n02110958-pug/n02110958_14265.jpg,Pug,n02110958-pug,test,500,375,91,0,309,374,Stanford Dogs
Images/n02110958-pug/n02110958_14536.jpg,Pug,n02110958-pug,test,500,332,188,149,100,124,Stanford Dogs
Images/n02110958-pug/n02110958_14549.jpg,Pug,n02110958-pug,test,500,375,220,83,264,274,Stanford Dogs
Images/n02110958-pug/n02110958_14563.jpg,Pug,n02110958-pug,test,334,500,115,212,108,165,Stanford Dogs
Images/n02110958-pug/n02110958_14768.jpg,Pug,n02110958-pug,train,350,263,6,16,281,207,Stanford Dogs
Images/n02110958-pug/n02110958_14927.jpg,Pug,n02110958-pug,test,500,375,164,59,207,288,Stanford Dogs
Images/n02110958-pug/n02110958_15015.jpg,Pug,n02110958-pug,train,500,334,215,113,84,155,Stanford Dogs
Images/n02110958-pug/n02110958_15120.jpg,Pug,n02110958-pug,test,500,396,302,105,124,122,Stanford Dogs
Images/n02110958-pug/n02110958_15129.jpg,Pug,n02110958-pug,train,333,500,45,215,264,283,Stanford Dogs
Images/n02110958-pug/n02110958_15171.jpg,Pug,n02110958-pug,train,500,353,41,40,458,312,Stanford Dogs
Images/n02110958-pug/n02110958_152.jpg,Pug,n02110958-pug,test,500,369,253,137,157,180,Stanford Dogs
Images/n02110958-pug/n02110958_15351.jpg,Pug,n02110958-pug,train,500,332,173,74,137,206,Stanford Dogs
Images/n02110958-pug/n02110958_15422.jpg,Pug,n02110958-pug,test,333,500,75,169,151,298,Stanford Dogs
Images/n02110958-pug/n02110958_15449.jpg,Pug,n02110958-pug,train,500,375,39,0,416,364,Stanford Dogs
Images/n02110958-pug/n02110958_15538.jpg,Pug,n02110958-pug,train,500,395,134,12,332,349,Stanford Dogs
Images/n02110958-pug/n02110958_15615.jpg,Pug,n02110958-pug,test,500,375,95,173,369,116,Stanford Dogs
Images/n02110958-pug/n02110958_15663.jpg,Pug,n02110958-pug,train,744,684,0,95,574,587,Stanford Dogs
Images/n02110958-pug/n02110958_15746.jpg,Pug,n02110958-pug,train,500,375,77,38,158,179,Stanford Dogs
Images/n02110958-pug/n02110958_15932.jpg,Pug,n02110958-pug,test,500,375,208,215,119,122,Stanford Dogs
Images/n02110958-pug/n02110958_15969.jpg,Pug,n02110958-pug,test,500,375,0,54,483,241,Stanford Dogs
Images/n02110958-pug/n02110958_16087.jpg,Pug,n02110958-pug,train,500,334,188,65,208,268,Stanford Dogs
Images/n02110958-pug/n02110958_16132.jpg,Pug,n02110958-pug,train,500,400,87,29,338,296,Stanford Dogs
Images/n02110958-pug/n02110958_16330.jpg,Pug,n02110958-pug,test,500,375,57,128,398,246,Stanford Dogs
Images/n02110958-pug/n02110958_16334.jpg,Pug,n02110958-pug,test,500,333,184,92,135,239,Stanford Dogs
Images/n02110958-pug/n02110958_16337.jpg,Pug,n02110958-pug,test,400,259,49,14,281,238,Stanford Dogs
Images/n02110958-pug/n02110958_16426.jpg,Pug,n02110958-pug,train,316,500,81,124,153,206,Stanford Dogs
Images/n02110958-pug/n02110958_16453.jpg,Pug,n02110958-pug,train,500,444,0,87,464,355,Stanford Dogs
Images/n02110958-pug/n02110958_1975.jpg,Pug,n02110958-pug,train,500,375,3,0,398,331,Stanford Dogs
Images/n02110958-pug/n02110958_2009.jpg,Pug,n02110958-pug,train,500,365,110,12,282,347,Stanford Dogs
Images/n02110958-pug/n02110958_2041.jpg,Pug,n02110958-pug,test,500,375,13,82,343,292,Stanford Dogs
Images/n02110958-pug/n02110958_2144.jpg,Pug,n02110958-pug,train,500,375,113,3,276,349,Stanford Dogs
Images/n02110958-pug/n02110958_25.jpg,Pug,n02110958-pug,test,500,333,10,6,411,326,Stanford Dogs
Images/n02110958-pug/n02110958_2611.jpg,Pug,n02110958-pug,test,375,500,45,15,323,483,Stanford Dogs
Images/n02110958-pug/n02110958_2745.jpg,Pug,n02110958-pug,train,350,248,33,32,248,215,Stanford Dogs
Images/n02110958-pug/n02110958_326.jpg,Pug,n02110958-pug,test,500,400,131,101,219,164,Stanford Dogs
Images/n02110958-pug/n02110958_340.jpg,Pug,n02110958-pug,train,500,333,28,36,203,191,Stanford Dogs
Images/n02110958-pug/n02110958_353.jpg,Pug,n02110958-pug,train,375,500,5,95,368,403,Stanford Dogs
Images/n02110958-pug/n02110958_3644.jpg,Pug,n02110958-pug,train,500,477,25,8,443,446,Stanford Dogs
Images/n02110958-pug/n02110958_4030.jpg,Pug,n02110958-pug,test,600,600,43,7,545,591,Stanford Dogs
Images/n02110958-pug/n02110958_4036.jpg,Pug,n02110958-pug,test,500,336,0,0,472,333,Stanford Dogs
Images/n02110958-pug/n02110958_4043.jpg,Pug,n02110958-pug,train,500,375,141,104,228,138,Stanford Dogs
Images/n02110958-pug/n02110958_476.jpg,Pug,n02110958-pug,test,500,333,154,118,102,98,Stanford Dogs
Images/n02110958-pug/n02110958_481.jpg,Pug,n02110958-pug,test,500,375,85,36,360,319,Stanford Dogs
Images/n02110958-pug/n02110958_4993.jpg,Pug,n02110958-pug,test,356,500,7,96,233,386,Stanford Dogs
Images/n02110958-pug/n02110958_5069.jpg,Pug,n02110958-pug,test,500,375,180,39,156,326,Stanford Dogs
Images/n02110958-pug/n02110958_5555.jpg,Pug,n02110958-pug,test,375,500,26,140,251,307,Stanford Dogs
Images/n02110958-pug/n02110958_5788.jpg,Pug,n02110958-pug,train,300,235,24,29,251,180,Stanford Dogs
Images/n02110958-pug/n02110958_5976.jpg,Pug,n02110958-pug,train,233,300,45,20,129,260,Stanford Dogs
Images/n02110958-pug/n02110958_6098.jpg,Pug,n02110958-pug,test,500,400,152,11,347,388,Stanford Dogs
Images/n02110958-pug/n02110958_630.jpg,Pug,n02110958-pug,test,500,428,34,20,251,313,Stanford Dogs
Images/n02110958-pug/n02110958_6598.jpg,Pug,n02110958-pug,test,500,336,105,70,360,247,Stanford Dogs
Images/n02110958-pug/n02110958_6792.jpg,Pug,n02110958-pug,test,334,500,63,317,123,124,Stanford Dogs
Images/n02110958-pug/n02110958_7027.jpg,Pug,n02110958-pug,train,500,374,150,25,227,348,Stanford Dogs
Images/n02110958-pug/n02110958_7255.jpg,Pug,n02110958-pug,train,500,334,144,51,237,282,Stanford Dogs
Images/n02110958-pug/n02110958_771.jpg,Pug,n02110958-pug,test,500,347,148,14,95,102,Stanford Dogs
Images/n02110958-pug/n02110958_7801.jpg,Pug,n02110958-pug,train,500,360,164,10,279,329,Stanford Dogs
Images/n02110958-pug/n02110958_7915.jpg,Pug,n02110958-pug,test,360,270,91,56,171,203,Stanford Dogs
