image_id,source_dataset,source_path,perceptual_hash,duplicate_group_id,source_label,pawphile_condition_label,pawphile_finding_label,label_type,label_quality,clinical_validation,split,body_region,dog_id,tier,exclusion_reason
d82f0f4c-2b06-4fb4-8e66-08d81be420f2,Multispectral,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Classification of pet dog skin diseases using deep learning with images captured from multispectral imaging device\5dbht54kw7-1\Dog211009_09_02_18\pic5.jpg,1134,d930ead2-bf8b-4e21-82aa-29475e7c2a15,unknown,unknown,[],disease-level (provisional),research-only,unsupported,none,skin,pic5.jpg,D,Perceptual Duplicate / Augmentation Leakage
09a44019-d32a-4abe-91e7-b5b95c525492,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_248_jpg.rf.2186f8cba233fac91cbe11b40645a682.jpg,1249,d94b8449-5c30-477d-a634-a2143f5d39db,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,
87342b0b-ddd6-4265-b46e-d10ed650beb5,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\Healthy\Image_10_jpg.rf.f0dc276e4aaa368353060290d266039b.jpg,1219,d9e2eceb-f877-4073-bf58-7b7d8bdc6194,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,
f2df35a7-8f95-43da-a0e4-5338df2b00dd,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_298_jpg.rf.23418d12f741178422d1279a9a0f6b2d.jpg,1219,d9e2eceb-f877-4073-bf58-7b7d8bdc6194,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
80bad53e-e59d-4c84-9eb3-594f5ad81907,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_298_jpg.rf.d73f83140cd5283df9eeb3c11924cc08.jpg,1219,d9e2eceb-f877-4073-bf58-7b7d8bdc6194,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
df66f5a2-d087-4737-b2d0-cca1d9553fbd,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_101_jpg.rf.13c7f8e181ae45dd1ca7b507494fc2ce.jpg,1219,d9e2eceb-f877-4073-bf58-7b7d8bdc6194,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
04244a26-b896-4673-bbcd-1d1ee80362e7,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_351_jpg.rf.914e11c9a89317b81d325ec604af6f2f.jpg,1219,d9e2eceb-f877-4073-bf58-7b7d8bdc6194,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
0c0e11f7-ac1e-448c-a760-59c7e2b6504d,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_351_jpg.rf.dbda6114d1cd64a598a6fa8ca6713561.jpg,1219,d9e2eceb-f877-4073-bf58-7b7d8bdc6194,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
b33d7572-569f-4c6c-826b-1e740ed2909e,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_9_jpg.rf.901e90f938840edcdf8010776623957b.jpg,1219,d9e2eceb-f877-4073-bf58-7b7d8bdc6194,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
8880aaeb-d5e7-4b26-af02-cc25410a476a,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\demodicosis\IMG_5314_jpeg_jpg.rf.ee651f8323bb306eecb44b8bc5f292df.jpg,1219,d9e2eceb-f877-4073-bf58-7b7d8bdc6194,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
71c49669-498c-474b-95e2-c5f59b7c1d75,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\NEWR36_png_jpg.rf.f080c9071e34c3d084406f13d8fb5b41.jpg,1219,d9e2eceb-f877-4073-bf58-7b7d8bdc6194,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
c3751fda-bf8c-4c82-ae6b-f9767c577d68,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\healthy\healthy_161_jpg.rf.9b4dcf265fb89cb75ab8a9b2b809ce2f.jpg,868,d9e538e3-4780-468c-a9a7-02f92561c1f3,healthy,healthy,[],disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,
4705e4bd-41b6-4d08-98c0-70d3539729ba,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\healthy\healthy_193_jpg.rf.70648034230d71ba6d2867ef1079714f.jpg,868,d9e538e3-4780-468c-a9a7-02f92561c1f3,healthy,healthy,[],disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
510a054f-48dd-403b-b77f-04ee878f10c0,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\ringworm\R37_png_jpg.rf.ba77e06f3a029b3b24fbf2ad57efebae.jpg,868,d9e538e3-4780-468c-a9a7-02f92561c1f3,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
5728d0bd-54a2-46b5-8526-67a387ba3f59,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\ringworm\ringworm-52-_jpg.rf.ddd19303e36ddf30f7ec12dffc7b45a8.jpg,868,d9e538e3-4780-468c-a9a7-02f92561c1f3,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
584f0696-c6dc-474d-b41f-fa586ae31424,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_147_jpg.rf.e279ba6f34e6f024ab0eda0baaa8cd6a.jpg,868,d9e538e3-4780-468c-a9a7-02f92561c1f3,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
3cff0b76-6728-4ca6-adb2-e307a140ab34,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\healthy\healthy_332_jpg.rf.5f1d40581dfbd847de23f29aeee1712e.jpg,1638,da02c389-a42c-46c6-ab6a-7d0c4c02c221,healthy,healthy,[],disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,
bc11ddad-d7fd-434d-8b30-f51c2ddaba5c,Multispectral,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Classification of pet dog skin diseases using deep learning with images captured from multispectral imaging device\5dbht54kw7-1\Dog210904_02_02_02\pic2.jpg,1638,da02c389-a42c-46c6-ab6a-7d0c4c02c221,unknown,unknown,[],disease-level (provisional),research-only,unsupported,none,skin,pic2.jpg,D,Perceptual Duplicate / Augmentation Leakage
a54d4d87-4aa1-44de-9357-6d24f74a398c,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\Hypersensitivity\B9781416056638000070_f007-012-9781416056638_jpg.rf.232391067cbe3597e2f4f6cb4fe6ac56.jpg,276,da7de384-a73e-41cb-9ced-f8b62ea72e9d,Hypersensitivity,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,
fb9968bf-155c-44b1-b4f0-b0ee95794d22,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_derm_36_jpg.rf.2af48b8da80788a40e3190357809239c.jpg,276,da7de384-a73e-41cb-9ced-f8b62ea72e9d,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
a004c414-783a-401c-8b6d-27d358628b31,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_derm_36_jpg.rf.5aa725fb3208cdfd1af05fdeee1e3703.jpg,276,da7de384-a73e-41cb-9ced-f8b62ea72e9d,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
74c4828b-dd53-4794-87d2-47b1c04190ac,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_derm_36_jpg.rf.5e0651526867cca3ce545b054bb1fa50.jpg,276,da7de384-a73e-41cb-9ced-f8b62ea72e9d,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
9035be17-ce14-4267-a82d-9ec6bd5e762f,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_383_jpg.rf.d5a82382b151cd6ab66c323616c22cfd.jpg,276,da7de384-a73e-41cb-9ced-f8b62ea72e9d,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
67a18993-6ef9-4850-95cf-9a4ee3dceba9,Multispectral,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Classification of pet dog skin diseases using deep learning with images captured from multispectral imaging device\5dbht54kw7-1\dog210511_05_02_17\pic7.jpg,276,da7de384-a73e-41cb-9ced-f8b62ea72e9d,unknown,unknown,[],disease-level (provisional),research-only,unsupported,none,skin,pic7.jpg,D,Perceptual Duplicate / Augmentation Leakage
930ff762-101f-4b81-8858-8cf14573eff6,Multispectral,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Classification of pet dog skin diseases using deep learning with images captured from multispectral imaging device\5dbht54kw7-1\Dog210622_03_02_41\pic5.jpg,276,da7de384-a73e-41cb-9ced-f8b62ea72e9d,unknown,unknown,[],disease-level (provisional),research-only,unsupported,none,skin,pic5.jpg,D,Perceptual Duplicate / Augmentation Leakage
44bf180d-522c-48e7-9723-e379f56e306d,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\test\healthy\healthy_143_jpg.rf.c454480341d0a89bba5f7cca4417ee4e.jpg,1517,da9f5f16-145d-4a3e-bf2b-ba80660d25a6,healthy,healthy,[],disease-level (provisional),research-only,unsupported,test,skin,unknown,C,
2c7549e6-6d4d-437f-b110-f6719e22e5aa,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\demodicosis\2024-05-13-133205_2_jpg.rf.d5cce6e45cb35327bddf19224f24efbf.jpg,1517,da9f5f16-145d-4a3e-bf2b-ba80660d25a6,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
4dbf5537-52e4-45b2-ab42-c0b0334fbfdc,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial2_jpg.rf.02615497d588d668472e779f68db37d8.jpg,1374,daafd655-a96b-4a4f-a46b-257aa8bd02ac,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,
ebddb341-13b4-4703-b89f-53f54cae9ddb,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial2_jpg.rf.9705b6e901c94e5364dcd5e97ec7565e.jpg,1374,daafd655-a96b-4a4f-a46b-257aa8bd02ac,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
57e5346f-f209-4091-bed7-2e54b45b21cd,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial2_jpg.rf.c498fb582107e383695582dfb9f25e6b.jpg,1374,daafd655-a96b-4a4f-a46b-257aa8bd02ac,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
20e3c467-21a0-4428-90da-e6bc16514ef6,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_47_jpg.rf.1681dd1c79aa3d03ded8d9e1cf27c6b0.jpg,1374,daafd655-a96b-4a4f-a46b-257aa8bd02ac,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
b32a6ed8-c186-41b7-8f3f-b154a2e0fdb0,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_73_jpg.rf.d3226e4fe7a3661bcf4c0c816b6e1792.jpg,1374,daafd655-a96b-4a4f-a46b-257aa8bd02ac,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
eb97fe6a-c6a4-4741-b086-cf415c3141bb,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_262_jpg.rf.38db38b55fb99c20c6374060a17ab290.jpg,1374,daafd655-a96b-4a4f-a46b-257aa8bd02ac,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
7dbba738-26d6-45ec-837c-5f56644443ff,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_262_jpg.rf.a2a2739ccad9a6861b67fd8132ff66c6.jpg,1374,daafd655-a96b-4a4f-a46b-257aa8bd02ac,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
a61667ba-f9f7-4980-a53b-0b19e8ee3818,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\demodicosis\IMG_5244_jpeg_jpg.rf.0dbb3d3678e33eb0daa73c9d42cc105a.jpg,1374,daafd655-a96b-4a4f-a46b-257aa8bd02ac,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
7ee8c2b2-7d5f-44cf-b239-958b5f69c033,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\NEWR58_jpeg_jpg.rf.1cc9fa2e82f2608eb3303467bdfb2a70.jpg,1374,daafd655-a96b-4a4f-a46b-257aa8bd02ac,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
3a370116-7934-4299-b243-16b435a656f7,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\test\healthy\healthy_137_jpg.rf.62a80831bd2969bdbdadd1f493fd4fda.jpg,991,dad31efd-8b5e-4096-93f9-666932bb5376,healthy,healthy,[],disease-level (provisional),research-only,unsupported,test,skin,unknown,C,
15ba4769-7f01-43ac-aace-6ee0bd4eb1ed,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_131_jpg.rf.06e510d5d94e58de0439d37299911ae7.jpg,991,dad31efd-8b5e-4096-93f9-666932bb5376,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
91a8ca66-2c0e-47c5-b70a-b878497ab308,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_131_jpg.rf.b53079d5295f50c18159981daebd9378.jpg,991,dad31efd-8b5e-4096-93f9-666932bb5376,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
ed02d9cb-62fc-4d55-947c-29d2215a7f43,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_72_jpg.rf.3c4fcc1523317f2158cfd76ba9d14ac7.jpg,991,dad31efd-8b5e-4096-93f9-666932bb5376,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
16a5b987-eb4c-49e3-9790-49410e25ccb9,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_72_jpg.rf.8f069821b9f3191d495281766fddae0c.jpg,991,dad31efd-8b5e-4096-93f9-666932bb5376,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
259c8c9b-cb7d-49d8-b6da-f2b84c6c029b,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_72_jpg.rf.cd74874ec49e64f520d7fcd308c071cf.jpg,991,dad31efd-8b5e-4096-93f9-666932bb5376,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
9e04c4bd-fda3-4a09-a4db-8a083a10b56d,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\R51_png_jpg.rf.8457e08fae7b38724c1d960ac34cc334.jpg,991,dad31efd-8b5e-4096-93f9-666932bb5376,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
7268147a-e002-48c8-a1d0-e419390d1941,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_285_jpg.rf.e8cb64fea86c441b2e085c452e7fccfe.jpg,1187,db3106c1-ee67-4994-838d-5d87f58e28f5,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,
77e4f9be-8c08-4ecb-98ac-ad5ac6e5e64d,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_304_jpg.rf.327d03daedc07df44efefc2640d33b34.jpg,1187,db3106c1-ee67-4994-838d-5d87f58e28f5,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
cb8e4813-0609-4840-a473-c99e518192e0,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_304_jpg.rf.6e17f4fda820c34d2e4443c351fbbdda.jpg,1187,db3106c1-ee67-4994-838d-5d87f58e28f5,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
e0b72607-ffda-4235-a9a2-62c6279c49b1,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_304_jpg.rf.d16be64f346bdb435a5c52b16fc42bd9.jpg,1187,db3106c1-ee67-4994-838d-5d87f58e28f5,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
381d25dd-4195-4429-a992-f31794e3620c,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\demodicosis\IMG_5198_jpeg_jpg.rf.443ce78a58bdad5a93b30e1b9303926f.jpg,1187,db3106c1-ee67-4994-838d-5d87f58e28f5,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
4c4bfc99-bda0-446a-8173-379558bc772f,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Healthy\images-26_jpg.rf.b54b3a10bf1ea4cc1eeb409dd8e35ddf.jpg,1187,db3106c1-ee67-4994-838d-5d87f58e28f5,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
318943f8-cd52-4e68-9224-5899128b3d4b,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\hypersensitivity dermatitis\hypersensitivity_131_jpg.rf.95c9ac7bbc4a0531454950346adbe218.jpg,1304,db3af3bd-574c-441d-b940-0e551567dd18,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,
04d54406-3fb4-430b-bbdb-c1c17ca6f238,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_45_jpg.rf.24fd8ce90eae537e7b7e05f94966178d.jpg,1304,db3af3bd-574c-441d-b940-0e551567dd18,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
e415ccb4-5c57-489d-a2fd-61e21d2e1605,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_46_jpg.rf.84fe271b63beb5f980af20ab80365e50.jpg,1304,db3af3bd-574c-441d-b940-0e551567dd18,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
9278e1ac-83ac-4a68-9bcd-a309db63743e,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_46_jpg.rf.9549b4871b6c412392a3fa42f93e0e22.jpg,1304,db3af3bd-574c-441d-b940-0e551567dd18,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
9b3d6438-dd9c-4c93-b4e5-15f5fcbdb71d,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_46_jpg.rf.f9a37f6212fc33a2c24c29fb3ee1dd7c.jpg,1304,db3af3bd-574c-441d-b940-0e551567dd18,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
7b3f70c4-fa55-4c86-8c82-c653c7ab97ee,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_197_jpg.rf.43a070e0219f306b51181623c39d044c.jpg,1304,db3af3bd-574c-441d-b940-0e551567dd18,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
